proba,cluster,aggression_factor_mean,aggression_factor_p90,aggression_factor_std,aggression_factor_max,bet_ratio_mean,bet_ratio_p50,bet_ratio_p90,bet_ratio_std,bet_ratio_max,check_ratio_p90,call_ratio_p90,fold_ratio_p10,raise_minus_call_mean,bet_minus_fold_mean,fold_position_mean_mean,action_entropy_p50,action_entropy_p90,pot_growth_std,pot_after_over_stack_mean
0.12971283592170332,0,0.20468864468864467,0.4,0.23003043551072544,1.0,0.060366300366300356,0.0,0.2,0.09326778812445138,0.375,0.625,0.375,0.125,-0.06245421245421243,-0.20014652014652012,0.760940170940171,1.4591479170272448,1.8423709931771088,0.10759320260615103,25.36079013111806
0.1966716536144145,0,0.3176282051282051,0.75,0.3262781156883194,1.0,0.04956501831501832,0.0,0.16428571428571423,0.10316248812404305,0.42857142857142855,0.5714285714285714,0.375,0.125,-0.016346153846153844,-0.18049450549450546,0.8267322954822955,1.4795739585136223,1.8423709931771088,0.0905207471310769,21.497530776354026
0.14350016992543183,0,0.26086956521739124,0.6,0.26903875659834753,1.0,0.042443064182194616,0.0,0.14285714285714285,0.1129085353844887,0.5,0.5357142857142857,0.375,0.125,-0.05533126293995862,-0.22186853002070395,0.8921842650103519,1.4591479170272448,1.9056390622295665,0.10890696832747848,22.57094996592226
0.11650857098886881,0,0.28311355311355313,1.0,0.3691582542606974,1.6666666666666667,0.039670329670329664,0.0,0.14285714285714285,0.09105634022161113,0.5,0.5714285714285714,0.375,0.125,-0.07395604395604397,-0.20934065934065937,0.8305006105006105,1.5487949406953985,1.9056390622295665,0.09729080646634858,21.95850224083865
0.1017044926196933,0,0.2607363315696649,0.6,0.29575256800672106,1.6666666666666667,0.0291005291005291,0.0,0.125,0.06994966136041407,0.2857142857142857,0.6089285714285716,0.42857142857142855,0.125,-0.07010582010582009,-0.18474426807760141,0.7934597295708407,1.4795739585136225,1.8866586415138293,0.09013087587717672,24.753166663615133
0.12401279991132425,0,0.2494331065759637,0.6,0.3001024025536102,1.6666666666666667,0.031235827664399092,0.0,0.13928571428571435,0.06918520263402864,0.2857142857142857,0.625,0.42857142857142855,0.0,-0.05088813303099013,-0.19884731670445954,0.7123897707231042,1.4056390622295665,1.9056390622295665,0.09789690164836658,24.755088880192993
0.11042726970909181,0,0.21001221001221,0.6,0.2469805327065548,1.0,0.03782051282051282,0.0,0.14285714285714285,0.08858596842697002,0.5,0.6,0.3124999999999997,0.125,-0.06854395604395605,-0.23800366300366296,0.7678825803825803,1.4272273489773757,1.8423709931771086,0.11566078249614503,23.0561907910434
0.03585289402082216,0,0.235782967032967,0.6,0.25773364476247285,1.0,0.0399496336996337,0.0,0.16428571428571423,0.08491834270074884,0.4,0.5971428571428571,0.5,0.012500000000000067,-0.080746336996337,-0.22687728937728943,0.6704975579975581,1.4591479170272446,1.9056390622295665,0.11675977233327144,25.740863211850186
0.09368462623845436,0,0.19720418470418472,0.55,0.2409460011140214,1.0,0.0406024531024531,0.0,0.17142857142857143,0.08985511769704708,0.375,0.625,0.41428571428571426,0.0,-0.09731240981240981,-0.1971500721500722,0.716612554112554,1.4488156357251847,1.8423709931771084,0.11533597477393961,20.5481378507342
0.08953480573795312,0,0.17862473347547975,0.4399999999999999,0.24660181008628831,1.0,0.04054726368159204,0.0,0.14285714285714285,0.08767714243705982,0.4,0.6,0.42857142857142855,0.0,-0.11846126510305614,-0.18640724946695095,0.6735370765221512,1.4056390622295665,1.811278124459133,0.1192207851179479,24.26545806490436
